,opta_id,game_id,team_id,opp_team_id,home_away,match_day,full_name,birth_date,country,soccRole,team,opponent_team,mins_played,touches,xG,npxG,opxG,goals,npgoals,opgoals,shots,npshots,opshots,xGoT,xA,opxA,xOVA,xT,xT_from_passes,xT_from_carries,xT_from_passes_received,xg_blocked,xg_against_team
833,66228,2228930,2182,121.0,a,3,Filip Djuricic,1992-01-30,Serbia,CAM,Sassuolo,Roma,84,26.0,0.6963611,0.6963611,0.6963611,1.0,0.0,1.0,2.0,2.0,2.0,0.9668471,0.4033951,0.4033951,0.4060032,0.0043748,0.0194801,-0.0151053,0.3729861,0.0,1.8208468
834,116796,2228930,2182,121.0,a,3,Domenico Berardi,1994-08-01,Italy,WAM,Sassuolo,Roma,77,45.0,0.5463162,0.5463162,0.519621,0.0,0.0,0.0,5.0,5.0,4.0,0.5179092,0.5884116,0.5735466,0.6797514,0.4119197,0.3637927,0.048127,0.1216026,0.0,1.7441212
835,446969,2228930,2182,121.0,a,3,Giacomo Raspadori,2000-02-18,Italy,CAM,Sassuolo,Roma,45,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359532,0.0359532,0.0277147,0.0258761,-0.0019631,0.0278392,0.0333773,0.0,0.797756
836,95215,2228930,2182,121.0,a,3,Gregoire Defrel,1991-06-17,France,FW,Sassuolo,Roma,13,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031931,0.0031931,0.0021739,0.0019391,-0.0007946,0.0027337,0.0088938,0.0,0.2223283
837,159522,2228930,2182,121.0,a,3,Kaan Ayhan,1994-11-10,Turkey,CB,Sassuolo,Roma,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010079,0.0010079,-0.0002404,0.0042124,0.0034146,0.0007978,-0.0006829,0.0,0.1456027
838,195899,2228930,2182,121.0,a,3,Gianluca Scamacca,1999-01-01,Italy,FW,Sassuolo,Roma,45,13.0,0.012045,0.012045,0.012045,0.0,0.0,0.0,1.0,1.0,1.0,0.0569929,0.2489747,0.2489747,0.2308969,0.2122698,0.082328,0.1299418,0.1010301,0.0,1.1686935
839,106247,2228930,2182,121.0,a,3,Giorgos Kyriakopoulos,1996-02-05,Greece,FB,Sassuolo,Roma,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000208,5.37e-05,-0.0001435,0.0050499,-0.0010297,0.0060796,0.0043176,0.0,0.0490763
840,424044,2228930,2182,121.0,a,3,Hamed Traorè,2000-02-16,Côte d'Ivoire,WAM,Sassuolo,Roma,6,9.0,0.0911463,0.0911463,0.0911463,0.0,0.0,0.0,2.0,2.0,2.0,0.0732766,0.0003664,0.0003664,0.087817,0.0332606,-0.0026139,0.0358745,0.020476,0.0,0.1456027
841,193509,2228931,603,127.0,h,3,Emil Audero,1997-01-18,Italy,GK,Sampdoria,Internazionale,90,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024905,0.0024905,0.0012456,0.0131452,0.0121414,0.0010038,-0.0151573,0.04499,0.9622525
842,431079,2228931,603,127.0,h,3,Tommaso Augello,1994-08-30,Italy,FB,Sampdoria,Internazionale,78,39.0,0.219266,0.219266,0.219266,1.0,0.0,1.0,1.0,1.0,1.0,0.5732062,0.2360332,0.2351494,0.3648228,0.0759587,0.0667166,0.0092421,0.0518632,0.0,0.9622525
843,84724,2228931,603,127.0,h,3,Bartosz Bereszynski,1992-07-12,Poland,FB,Sampdoria,Internazionale,90,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893413,0.0852038,0.0805584,0.0859655,0.0674731,0.0184924,0.0275587,0.0,0.9622525
844,80447,2228931,603,127.0,h,3,Maya Yoshida,1988-08-24,Japan,CB,Sampdoria,Internazionale,90,68.0,0.3336822,0.3336822,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7658474,0.0093138,0.0079937,0.3384256,0.0387118,0.0323357,0.0063761,-0.0399991,0.040202,0.9622525
845,156267,2228931,603,127.0,h,3,Omar Colley,1992-10-24,Gambia,CB,Sampdoria,Internazionale,90,68.0,0.0566087,0.0566087,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.011503,0.0114503,0.0361468,0.0400224,0.0300485,0.0099739,-0.0221881,0.0,0.9622525
846,179296,2228931,603,127.0,h,3,Morten Thorsby,1996-05-05,Norway,CM,Sampdoria,Internazionale,90,35.0,0.5653488,0.5653488,0.5380342,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0128287,0.0128287,0.0799625,-0.0169535,0.0299989,-0.0469524,0.0045816,0.0,0.9622525
847,45156,2228931,603,127.0,h,3,Antonio Candreva,1987-02-28,Italy,WAM,Sampdoria,Internazionale,90,78.0,0.0557175,0.0557175,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1027914,0.0745688,0.0595383,0.1484026,0.0821181,0.0662845,0.0326948,0.0,0.9622525
848,46483,2228931,603,127.0,h,3,Adrien Silva,1989-03-15,Portugal,CM,Sampdoria,Internazionale,88,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183094,0.0181102,0.0085244,0.0221468,0.0166764,0.0054704,0.0110201,0.0,0.9622525
849,440089,2228931,603,127.0,h,3,Mikkel Damsgaard,2000-07-03,Denmark,WAM,Sampdoria,Internazionale,78,41.0,0.1184228,0.1184228,0.1184228,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.1972312,0.1972312,0.2754839,0.0546456,0.0314981,0.0231475,0.1075411,0.0,0.9622525
850,12473,2228931,603,127.0,h,3,Fabio Quagliarella,1983-01-31,Italy,FW,Sampdoria,Internazionale,68,21.0,0.068237,0.068237,0.068237,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.013226,0.013226,-0.0138147,-0.0365399,-0.0308722,-0.0056677,-0.0218439,0.0,0.9220505
851,50821,2228931,603,127.0,h,3,Francesco Caputo,1987-08-06,Italy,FW,Sampdoria,Internazionale,90,26.0,0.128473,0.128473,0.128473,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.060022,0.060022,0.1295627,0.0531841,-0.0242863,0.0774704,0.157467,0.0,0.9622525
852,450048,2228931,603,127.0,h,3,Kristoffer Askildsen,2001-01-09,Norway,WAM,Sampdoria,Internazionale,22,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031992,0.0031992,0.0022569,0.0137772,0.0134573,0.0003199,0.0018249,0.0,0.040202
853,105108,2228931,603,127.0,h,3,Nicola Murru,1994-12-16,Italy,FB,Sampdoria,Internazionale,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,104080,2228931,603,127.0,h,3,Ernesto Torregrossa,1992-06-28,Venezuela,FW,Sampdoria,Internazionale,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004072,0.0,0.0,0.0,0.0054032,0.0,0.0
855,105132,2228931,603,127.0,h,3,Valerio Verre,1994-01-11,Italy,CAM,Sampdoria,Internazionale,12,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018711,0.0018711,-0.0046864,0.0196153,0.0032534,0.0163619,0.0292248,0.0,0.0
856,18383,2228931,127,603.0,a,3,Samir Handanovic,1984-07-14,Slovenia,GK,Internazionale,Sampdoria,90,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020351,0.0019839,0.0010888,0.0188234,0.0182808,0.0005426,-0.0038802,0.0,1.545756
857,112065,2228931,127,603.0,a,3,Milan Skriniar,1995-02-11,Slovakia,CB,Internazionale,Sampdoria,90,56.0,0.0927154,0.0927154,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3746589,0.3746589,0.2327131,0.1004542,0.0963846,0.0040696,0.0134261,0.1035945,1.545756
858,78140,2228931,127,603.0,a,3,Stefan de Vrij,1992-02-05,Netherlands,CB,Internazionale,Sampdoria,90,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035995,0.0035343,0.0018056,0.0181522,0.0076524,0.0104998,-0.013178,0.0288829,1.545756
859,161919,2228931,127,603.0,a,3,Federico Dimarco,1997-11-10,Italy,CB,Internazionale,Sampdoria,67,44.0,0.1010293,0.1010293,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7792069,0.2227803,0.001416,-0.0003483,0.006119,0.0058246,0.0002944,-0.0043995,0.0,1.2907608
860,171384,2228931,127,603.0,a,3,Nicolò Barella,1997-02-07,Italy,CM,Internazionale,Sampdoria,90,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195111,0.3189137,0.3042185,0.2368143,0.2194749,0.0173394,-0.0131999,0.0,1.545756
861,94425,2228931,127,603.0,a,3,Marcelo Brozovic,1992-11-16,Croatia,CM,Internazionale,Sampdoria,54,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1353851,0.1351307,0.1385937,0.0336188,0.0347636,-0.0011448,-0.0005445,0.0,1.1881023
862,45034,2228931,127,603.0,a,3,Ivan Perisic,1989-02-02,Croatia,FB,Internazionale,Sampdoria,54,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040174,0.0026046,-0.124806,0.0184564,0.0136454,0.004811,0.0330881,0.0,1.1881023
863,111732,2228931,127,603.0,a,3,Hakan Çalhanoglu,1994-02-08,Turkey,CM,Internazionale,Sampdoria,67,36.0,0.1152424,0.1152424,0.1152424,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0029095,0.0024356,0.1103709,0.0553067,-0.00716,0.0624667,0.0242902,0.0,1.2907608
864,40002,2228931,127,603.0,a,3,Matteo Darmian,1989-12-02,Italy,FB,Internazionale,Sampdoria,90,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078672,0.0076804,0.0047366,0.0407644,0.0350858,0.0056786,0.0209451,0.0,1.545756
865,209737,2228931,127,603.0,a,3,Lautaro Martínez,1997-08-22,Argentina,FW,Internazionale,Sampdoria,62,21.0,0.5090697,0.5090697,0.5090697,1.0,0.0,1.0,2.0,2.0,2.0,0.6758385,0.0016254,0.0016254,0.1776708,0.0243891,-0.0056097,0.0299988,0.2070849,0.0,1.2907608
866,42544,2228931,127,603.0,a,3,Edin Dzeko,1986-03-17,Bosnia and Herzegovina,FW,Internazionale,Sampdoria,90,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629228,0.0629228,0.0198141,0.101158,0.0977711,0.0033869,0.1050107,0.0,1.545756
867,42565,2228931,127,603.0,a,3,Arturo Vidal,1987-05-22,Chile,CM,Internazionale,Sampdoria,36,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089142,0.0088612,-0.0019355,0.0052524,0.0052791,-2.67e-05,0.0149221,0.0,0.2746217
868,147166,2228931,127,603.0,a,3,Stefano Sensi,1995-08-05,Italy,CAM,Internazionale,Sampdoria,20,17.0,0.040202,0.040202,0.040202,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0063355,0.0063355,-0.3250025,-0.0070686,0.0183008,-0.0253694,0.0586447,0.0,0.1413345
869,199432,2228931,127,603.0,a,3,Denzel Dumfries,1996-04-18,Netherlands,FB,Internazionale,Sampdoria,23,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562596,0.0561922,0.0515439,0.1071865,0.0722562,0.0349303,0.0213581,0.0,0.1719632
870,39826,2228931,127,603.0,a,3,Danilo D'Ambrosio,1988-09-09,Italy,CB,Internazionale,Sampdoria,36,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012508,0.0011936,-0.0007222,0.0090614,0.0038132,0.0052482,-0.0108443,0.1452574,0.2746217
871,116195,2228931,127,603.0,a,3,Joaquín Correa,1994-08-13,Argentina,FW,Internazionale,Sampdoria,28,23.0,0.1039936,0.1039936,0.1039936,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0493378,0.0493378,0.0761751,0.0437099,0.0116585,0.0320514,0.0911745,0.0,0.1719632
872,59108,2228932,2036,136.0,h,3,Jeroen Zoet,1991-01-06,Netherlands,GK,Spezia,Udinese,90,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022181,0.0020152,0.0009139,0.0151333,0.0145654,0.0005679,-0.018009,0.1510734,0.5429523
873,228276,2228932,2036,136.0,h,3,Petko Hristov,1999-03-01,Bulgaria,CB,Spezia,Udinese,90,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094209,0.0093191,-0.0441498,0.0448527,0.0309698,0.0138829,-0.0154678,0.0,0.5429523
874,467208,2228932,2036,136.0,h,3,Salvador Ferrer,1998-01-21,Spain,FB,Spezia,Udinese,90,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772211,0.0764152,0.0569579,0.1256979,0.0791902,0.0465077,-0.0271426,0.0,0.5429523
875,214286,2228932,2036,136.0,h,3,Dimitrios Nikolaou,1998-08-13,Greece,CB,Spezia,Udinese,90,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200927,0.0197961,0.0140248,0.0879383,0.0628947,0.0250436,-0.0682062,0.0,0.5429523
876,179329,2228932,2036,136.0,h,3,Simone Bastoni,1996-11-05,Italy,FB,Spezia,Udinese,86,78.0,0.1518242,0.1518242,0.1518242,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.1555784,0.0853111,0.1551375,0.0739345,0.050175,0.0237595,-0.0192654,0.0,0.4249413
877,184847,2228932,2036,136.0,h,3,Viktor Kovalenko,1996-02-14,Ukraine,CM,Spezia,Udinese,62,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046661,0.0046661,-0.0151453,0.0045716,0.0080961,-0.0035245,0.0411581,0.0568598,0.3108991
878,80974,2228932,2036,136.0,h,3,Jacopo Sala,1991-12-05,Italy,CM,Spezia,Udinese,71,51.0,0.0178017,0.0178017,0.0178017,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0595261,0.0595261,0.0674282,0.0469971,0.041536,0.0054611,-0.0075394,0.0,0.3108991
879,233558,2228932,2036,136.0,h,3,Giulio Maggiore,1998-03-12,Italy,CM,Spezia,Udinese,90,54.0,0.1392691,0.1392691,0.1392691,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.1478095,0.1478095,0.1694446,-0.0040329,-0.0131855,0.0091526,0.0486105,0.0,0.5429523
880,503184,2228932,2036,136.0,h,3,Janis Antiste,2002-08-18,France,FW,Spezia,Udinese,90,40.0,0.0825901,0.0825901,0.027383,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0309679,0.0309679,-0.0237798,-0.0272507,-0.0345991,0.0073484,0.164651,0.0,0.5429523
881,470501,2228932,2036,136.0,h,3,Ebrima Colley,2000-02-01,Gambia,WAM,Spezia,Udinese,62,29.0,0.1098901,0.1098901,0.1098901,0.0,0.0,0.0,2.0,2.0,2.0,0.0391376,0.0399869,0.0399118,0.0979085,0.0500343,-0.0319184,0.0819527,0.0596969,0.0,0.3108991
882,159043,2228932,2036,136.0,h,3,Emmanuel Gyasi,1994-01-11,Ghana,WAM,Spezia,Udinese,86,36.0,0.1970817,0.1970817,0.1360308,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0891958,0.0891958,0.2141907,-0.0983326,-0.0443617,-0.0539709,0.0889263,0.0,0.4249413
883,153867,2228932,2036,136.0,h,3,Daniele Verde,1996-06-20,Italy,WAM,Spezia,Udinese,28,20.0,0.2781973,0.2781973,0.2781973,0.0,0.0,0.0,5.0,5.0,5.0,0.3161431,0.034823,0.0336365,0.1329683,0.011466,0.0143426,-0.0028766,0.0639206,0.0,0.2320532
884,428897,2228932,2036,136.0,h,3,Eddie Salcedo,2001-10-01,Italy,CAM,Spezia,Udinese,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153922,0.0153922,0.011574,-0.0069367,-0.0077068,0.0007701,0.0095463,0.0,0.118011
885,444845,2228932,2036,136.0,h,3,Kevin Agudelo,1998-11-14,Colombia,CAM,Spezia,Udinese,28,25.0,0.0213144,0.0213144,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0248711,0.0927088,0.0927088,0.0876161,0.0876163,0.0565613,0.031055,-0.0632379,0.0,0.2320532
886,229798,2228932,2036,136.0,h,3,Arkadiusz Reca,1995-06-17,Poland,FB,Spezia,Udinese,4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025069,0.0025069,0.0006087,0.0272773,0.0195742,0.0077031,-0.0040644,0.0,0.118011
887,78796,2228932,2036,136.0,h,3,Mehdi Bourabia,1991-08-07,Morocco,DMC,Spezia,Udinese,19,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010802,0.0008121,0.0004044,0.0004916,0.0004826,9e-06,-0.0030871,0.0,0.2320532
888,56486,2228932,136,2036.0,a,3,Marco Silvestri,1991-03-02,Italy,GK,Udinese,Spezia,90,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102091,0.0098278,0.0082524,0.0647181,0.0604089,0.0043092,-0.0201107,0.1736642,0.9979687
889,220063,2228932,136,2036.0,a,3,Rodrigo Becão,1996-01-19,Brazil,CB,Udinese,Spezia,90,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037427,0.0035273,2.08e-05,0.0324825,0.0236377,0.0088448,-0.0614671,0.0238759,0.9979687
890,76623,2228932,136,2036.0,a,3,Bram Nuytinck,1990-05-04,Netherlands,CB,Udinese,Spezia,90,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049726,0.004915,0.0009229,0.018326,0.0057028,0.0126232,-0.0351618,0.2587587,0.9979687
891,162651,2228932,136,2036.0,a,3,Samir,1994-12-05,Brazil,CB,Udinese,Spezia,90,52.0,0.0239392,0.0239392,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0151514,0.0150967,0.0181717,0.0461801,0.0349433,0.0112368,-0.0302071,0.1360308,0.9979687
892,184289,2228932,136,2036.0,a,3,Walace,1995-04-04,Brazil,CM,Udinese,Spezia,63,53.0,0.0790266,0.0790266,0.0790266,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0090229,0.008969,0.0030224,0.0436319,0.0239708,0.0196611,0.0147108,0.0,0.698457
893,61566,2228932,136,2036.0,a,3,Roberto Pereyra,1991-01-07,Argentina,CM,Udinese,Spezia,90,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287625,0.028639,0.020909,0.027116,-0.0048386,0.0319546,0.0528908,0.0445412,0.9979687
894,68659,2228932,136,2036.0,a,3,Jens Stryger Larsen,1991-02-21,Denmark,FB,Udinese,Spezia,90,37.0,0.0358553,0.0358553,0.0358553,0.0,0.0,0.0,1.0,1.0,1.0,0.2129018,0.0042239,0.00342,-0.0244562,0.0240714,0.0122802,0.0117912,0.0302721,0.0,0.9979687
895,221586,2228932,136,2036.0,a,3,Nahuel Molina,1998-04-06,Argentina,FB,Udinese,Spezia,87,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085872,0.0852137,0.0773475,0.0186594,0.0119813,0.0066781,0.0406582,0.0447534,0.9979687
896,62339,2228932,136,2036.0,a,3,Tolgay Arslan,1990-08-16,Germany,CM,Udinese,Spezia,87,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158532,0.0156913,0.0008657,0.0358805,0.0175363,0.0183442,0.0414048,0.0,0.9979687
897,168290,2228932,136,2036.0,a,3,Ignacio Pussetto,1995-12-21,Argentina,FW,Udinese,Spezia,63,18.0,0.0696359,0.0696359,0.0696359,0.0,0.0,0.0,1.0,1.0,1.0,0.3042974,0.002243,0.002243,0.0630988,0.017251,-0.0036922,0.0209432,0.0209782,0.0,0.698457
898,94924,2228932,136,2036.0,a,3,Gerard Deulofeu,1994-03-13,Spain,FW,Udinese,Spezia,81,43.0,0.102442,0.102442,0.102442,0.0,0.0,0.0,2.0,2.0,2.0,0.052633,0.0807187,0.0625159,0.1405522,0.0948673,0.0256232,0.0692441,0.0868367,0.0,0.8251613
899,477529,2228932,136,2036.0,a,3,Lazar Samardzic,2002-02-24,Germany,CM,Udinese,Spezia,9,6.0,0.118011,0.118011,0.118011,1.0,0.0,1.0,1.0,1.0,1.0,0.1986396,0.0009113,0.0009113,0.1087458,0.0471292,0.0003396,0.0467896,0.017181,0.0,0.1728073
900,199666,2228932,136,2036.0,a,3,Jean-Victor Makengo,1998-06-12,France,CM,Udinese,Spezia,27,15.0,0.1140422,0.1140422,0.1140422,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0125263,0.0125263,-0.079344,0.0386065,0.0316992,0.0069073,0.111406,0.0,0.2995117
901,56733,2228932,136,2036.0,a,3,Mato Jajalo,1988-05-25,Bosnia and Herzegovina,CM,Udinese,Spezia,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007326,0.0005882,-0.0002446,-0.0096934,-0.0096934,0.0,0.0046309,0.0,0.0261077
902,486385,2228932,136,2036.0,a,3,Beto,1998-01-31,Portugal,FW,Udinese,Spezia,27,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234812,0.2347577,0.1927874,0.1239317,0.104111,0.0198207,0.030487,0.0,0.2995117
903,476883,2228932,136,2036.0,a,3,Brandon Soppy,2002-02-21,France,FB,Udinese,Spezia,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002903,0.0001251,-0.0004568,0.0015016,0.0015016,0.0,0.0094719,0.0,0.0261077
904,193773,2228933,135,1025.0,h,3,Vanja Milinkovic-Savic,1997-02-20,Serbia,GK,Torino,Salernitana,90,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227911,0.0227377,0.0216945,0.0845223,0.0785065,0.0060158,-0.0301907,0.0562481,0.2578756
905,69305,2228933,135,1025.0,h,3,Ricardo Rodríguez,1992-08-25,Switzerland,CB,Torino,Salernitana,62,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244623,0.0244093,0.0201535,0.1008827,0.0307944,0.0700883,-0.0116944,0.0,0.085399
906,428585,2228933,135,1025.0,h,3,Bremer,1997-03-18,Brazil,CB,Torino,Salernitana,90,87.0,0.561157,0.561157,0.0671284,1.0,0.0,0.0,3.0,3.0,1.0,0.9252884,0.0071258,0.0069401,0.1045318,0.0326565,0.0192068,0.0134497,-0.0468968,0.0975225,0.2578756
907,477753,2228933,135,1025.0,h,3,David Zima,2000-11-08,Czech Republic,CB,Torino,Salernitana,90,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073471,0.0072943,0.0018157,0.0315582,0.0225701,0.0089881,-0.0252827,0.0187059,0.2578756
908,478960,2228933,135,1025.0,h,3,Stephane Singo,2000-12-25,Côte d'Ivoire,FB,Torino,Salernitana,90,60.0,0.2555318,0.2555318,0.133819,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0266571,0.0252235,0.2455266,0.0883112,-0.0055388,0.09385,0.0102025,0.0,0.2578756
909,182514,2228933,135,1025.0,h,3,Rolando Mandragora,1997-06-29,Italy,CM,Torino,Salernitana,90,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4212476,0.2302357,0.1852781,0.087664,0.0568106,0.0308534,0.0769499,0.0,0.2578756
910,212314,2228933,135,1025.0,h,3,Sasa Lukic,1996-08-13,Serbia,CM,Torino,Salernitana,90,60.0,0.5212772,0.5212772,0.5212772,1.0,0.0,1.0,2.0,2.0,2.0,0.5710403,0.0398554,0.0398554,0.5106929,0.1021748,0.0816321,0.0205427,0.0322176,0.0,0.2578756
911,50937,2228933,135,1025.0,h,3,Cristian Ansaldi,1986-09-20,Argentina,FB,Torino,Salernitana,74,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769886,0.728369,0.711268,0.0622243,0.0281466,0.0340777,0.0184448,0.0,0.104105
912,102228,2228933,135,1025.0,h,3,Marko Pjaca,1995-05-06,Croatia,CAM,Torino,Salernitana,74,39.0,0.7285807,0.7285807,0.4026357,0.0,0.0,0.0,2.0,2.0,1.0,0.5048758,0.0436913,0.0436131,0.4481786,-0.0419372,-0.0202167,-0.0217205,0.2013307,0.0,0.104105
913,168598,2228933,135,1025.0,h,3,Antonio Sanabria,1996-03-04,Paraguay,FW,Torino,Salernitana,85,31.0,0.5236757,0.5236757,0.5236757,1.0,0.0,1.0,2.0,2.0,2.0,0.8574607,0.2726097,0.2726097,0.1627802,0.0352942,0.030812,0.0044822,0.1210303,0.0,0.2411602
914,140181,2228933,135,1025.0,h,3,Karol Linetty,1995-02-02,Poland,CAM,Torino,Salernitana,74,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147833,0.0147833,0.0016535,0.0742071,0.0660086,0.0081985,0.0494495,0.0,0.104105
915,459025,2228933,135,1025.0,h,3,Tommaso Pobega,1999-07-15,Italy,CM,Torino,Salernitana,16,12.0,0.5481578,0.5481578,0.5481578,1.0,0.0,1.0,1.0,1.0,1.0,0.8713822,0.0090513,0.0090513,0.4568962,0.0047312,-0.0096146,0.0143458,0.0010893,0.0,0.1724765
916,159506,2228933,135,1025.0,h,3,Ola Aina,1996-10-08,Nigeria,FB,Torino,Salernitana,16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013567,0.0011852,0.0004812,0.00616,0.0028485,0.0033115,0.0008148,0.0,0.1724765
917,50933,2228933,135,1025.0,h,3,Tomás Rincón,1988-01-13,Venezuela,CM,Torino,Salernitana,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012994,0.0012994,0.001027,-0.1140163,0.0049194,-0.1189357,-0.0041784,0.0,0.0167153
918,106837,2228933,135,1025.0,h,3,Dennis Praet,1994-05-14,Belgium,CAM,Torino,Salernitana,16,11.0,0.0378324,0.0378324,0.0378324,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0044804,0.0044804,0.0278591,0.0204138,0.0021752,0.0182386,0.0115993,0.0,0.1724765
919,247359,2228933,135,1025.0,h,3,Alessandro Buongiorno,1999-06-06,Italy,CB,Torino,Salernitana,28,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455467,0.0454558,0.0425641,0.0273857,0.0267848,0.0006009,-0.0019661,0.0,0.1724765
920,60066,2228933,1025,135.0,a,3,Vid Belec,1990-06-06,Slovenia,GK,Salernitana,Torino,90,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040523,0.0040523,0.0033221,0.0228652,0.0222072,0.000658,-0.0110817,0.8570888,3.1762125
